zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype,Description,Home Insights
82015665,FOR_SALE,House for sale,42 days,550000,1798,306,,,,3.38,acres,3,2,"2500 E Childs Ave, Merced, CA 95341",2500 E Childs Ave,Merced,CA,95341,37.287018,-120.44205,,false,,,https://photos.zillowstatic.com/fp/3a2e10d96944da7a5aefd3ea7702e5a8-p_e.jpg,https://www.zillow.com/homedetails/2500-E-Childs-Ave-Merced-CA-95341/82015665_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097863,FOR_SALE,New construction,44 days,472690,1777,266,472500,266,,5815.26,sqft,3,3,"354 Cutlass Ct, Merced, CA 95341",354 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/de9357610382f391c150b3ae1c985179-p_e.jpg,https://www.zillow.com/homedetails/354-Cutlass-Ct-Merced-CA-95341/442097863_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097859,FOR_SALE,New construction,44 days,469015,1777,264,468900,264,,6414,sqft,3,3,"378 Arpent Ct, Merced, CA 95341",378 Arpent Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/408bd17364323faac15e08291d89dcaa-p_e.jpg,https://www.zillow.com/homedetails/378-Arpent-Ct-Merced-CA-95341/442097859_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097857,FOR_SALE,New construction,44 days,468450,1777,264,468300,264,,5815.26,sqft,3,3,"351 Cutlass Ct, Merced, CA 95341",351 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/493f702f29c382546f5df9e44e967138-p_e.jpg,https://www.zillow.com/homedetails/351-Cutlass-Ct-Merced-CA-95341/442097857_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097858,FOR_SALE,New construction,44 days,467515,1777,263,467400,263,,4726.26,sqft,3,3,"325 Cutlass Ct, Merced, CA 95341",325 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/abc6a92b14f5febdacd0578252484c06-p_e.jpg,https://www.zillow.com/homedetails/325-Cutlass-Ct-Merced-CA-95341/442097858_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097866,FOR_SALE,New construction,44 days,466015,1777,262,465900,262,,6464.304,sqft,3,3,"377 Arpent Ct, Merced, CA 95341",377 Arpent Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/94b5940b571115299ed65fba47e15fd3-p_e.jpg,https://www.zillow.com/homedetails/377-Arpent-Ct-Merced-CA-95341/442097866_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097860,FOR_SALE,New construction,44 days,465890,1567,297,465800,297,,5662.8,sqft,3,2,"307 Cutlass Ct, Merced, CA 95341",307 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/2ab1e458157bfe3c3eb5141af0bd889e-p_e.jpg,https://www.zillow.com/homedetails/307-Cutlass-Ct-Merced-CA-95341/442097860_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097862,FOR_SALE,New construction,44 days,460810,1567,294,460700,294,,4726.26,sqft,3,2,"336 Cutlass Ct, Merced, CA 95341",336 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/2ef10258625ef3b4c8309bc5aab84301-p_e.jpg,https://www.zillow.com/homedetails/336-Cutlass-Ct-Merced-CA-95341/442097862_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
442097856,FOR_SALE,New construction,44 days,448055,1396,321,447800,321,,5101,sqft,3,2,"348 Cutlass Ct, Merced, CA 95341",348 Cutlass Ct,Merced,CA,95341,,,,false,,,https://photos.zillowstatic.com/fp/a035c7ed83b8e5d20fd5342d9984109e-p_e.jpg,https://www.zillow.com/homedetails/348-Cutlass-Ct-Merced-CA-95341/442097856_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
79809046,FOR_SALE,House for sale,18 days,439000,2164,203,437500,202,2217,4704,sqft,3,3,"233 Mono Lake Ave, Merced, CA 95341",233 Mono Lake Ave,Merced,CA,95341,37.291912,-120.43055,Real Broker,false,,,https://photos.zillowstatic.com/fp/322de8bb3a1b6f09e89a2bbb731bb8b3-p_e.jpg,https://www.zillow.com/homedetails/233-Mono-Lake-Ave-Merced-CA-95341/79809046_zpid/,https://www.zillow.com/merced-ca-95341/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.396339042321316%2C%22south%22%3A37.06667671895387%2C%22east%22%3A-120.24696123876953%2C%22west%22%3A-120.77087176123047%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98122%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095341%22%7D,,,,,,,,,,,,,,,
