zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype,Description,Home Insights
134076664,FOR_SALE,House for sale,138 days,6000000,,,,,1898,51.3,acres,3,2,"3515 E Yosemite Ave, Merced, CA 95340",3515 E Yosemite Ave,Merced,CA,95340,37.331196,-120.42148,,false,,,https://photos.zillowstatic.com/fp/851744c427b92d0531fd448aa9e24473-p_e.jpg,https://www.zillow.com/homedetails/3515-E-Yosemite-Ave-Merced-CA-95340/134076664_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19181549,FOR_SALE,House for sale,143 days,1099999,3100,355,1075500,347,2184,4.7107,acres,3,3,"3629 N Lake Rd, Merced, CA 95340",3629 N Lake Rd,Merced,CA,95340,37.336,-120.43518,BHGRE Everything Real Estate,false,,,https://photos.zillowstatic.com/fp/4643300714a7cb21ef8a8565e60695a0-p_e.jpg,https://www.zillow.com/homedetails/3629-N-Lake-Rd-Merced-CA-95340/19181549_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19159853,FOR_SALE,House for sale,24 days,599000,2290,262,593400,259,2254,0.3776400367309458,acres,3,3,"1049 Colorado Dr, Merced, CA 95340",1049 Colorado Dr,Merced,CA,95340,37.30927,-120.458626,Keller Williams Property Team,false,,,https://photos.zillowstatic.com/fp/9caa23d1c0bdc96b8be05eebc0b6361b-p_e.jpg,https://www.zillow.com/homedetails/1049-Colorado-Dr-Merced-CA-95340/19159853_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
338965996,FOR_SALE,New construction,294 days,539990,1718,314,,,2281,6400,sqft,3,2,"775 Grouse Ct, Merced, CA 95340",775 Grouse Ct,Merced,CA,95340,37.339546,-120.46021,"Advanced Market Realty, Inc",false,,,https://photos.zillowstatic.com/fp/ead4552cfa39fecc80a57c1b63b6f4d6-p_e.jpg,https://www.zillow.com/homedetails/775-Grouse-Ct-Merced-CA-95340/338965996_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19158670,FOR_SALE,House for sale,38 days,485000,1885,257,483200,256,2134,6901,sqft,3,2,"1275 Ahwahnee Dr, Merced, CA 95340",1275 Ahwahnee Dr,Merced,CA,95340,37.33025,-120.454315,London Properties Ltd - Merced,false,,,https://photos.zillowstatic.com/fp/a9b812f8f9a4713e2efe70232873951c-p_e.jpg,https://www.zillow.com/homedetails/1275-Ahwahnee-Dr-Merced-CA-95340/19158670_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
97439482,FOR_SALE,House for sale,3 days,469000,2062,227,468100,227,2356,6000,sqft,3,2,"2457 Freestone Dr, Merced, CA 95340",2457 Freestone Dr,Merced,CA,95340,37.32656,-120.43542,Keller Williams Property Team,false,,,https://photos.zillowstatic.com/fp/14d925dd9955638a1a461c676e1a61af-p_e.jpg,https://www.zillow.com/homedetails/2457-Freestone-Dr-Merced-CA-95340/97439482_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19173337,FOR_SALE,House for sale,48 days,460000,1120,411,450900,403,1902,0.8974058769513314,acres,3,1,"141 E 23rd St, Merced, CA 95340",141 E 23rd St,Merced,CA,95340,37.304073,-120.46937,,false,,,https://photos.zillowstatic.com/fp/b8b0f6f3ce84225d1ebf9ef5ea67c67f-p_e.jpg,https://www.zillow.com/homedetails/141-E-23rd-St-Merced-CA-95340/19173337_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19159665,FOR_SALE,House for sale,47 days,450000,1850,243,447900,242,2041,8322,sqft,3,2,"188 Alpine Dr, Merced, CA 95340",188 Alpine Dr,Merced,CA,95340,37.302162,-120.48297,Valerie Jean Palafax,false,,,https://photos.zillowstatic.com/fp/dac151cf6252a8c5a30420b8b8c87afe-p_e.jpg,https://www.zillow.com/homedetails/188-Alpine-Dr-Merced-CA-95340/19159665_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
97417973,FOR_SALE,House for sale,52 days,449000,1782,252,,,2341,6215,sqft,3,2,"3747 De Soto Way, Merced, CA 95340",3747 De Soto Way,Merced,CA,95340,37.328598,-120.43955,Tinetti Realty Group,false,,,https://photos.zillowstatic.com/fp/3d0e71aa9d3242e229389e3ac133f4bf-p_e.jpg,https://www.zillow.com/homedetails/3747-De-Soto-Way-Merced-CA-95340/97417973_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
19158426,FOR_SALE,House for sale,146 days,440000,2072,212,438900,212,2300,6552,sqft,3,2,"1163 El Portal Dr, Merced, CA 95340",1163 El Portal Dr,Merced,CA,95340,37.325817,-120.456665,Realty Executives Of Northern California,false,,,https://photos.zillowstatic.com/fp/eeaf20e85fc030249f700e2157c4ed21-p_e.jpg,https://www.zillow.com/homedetails/1163-El-Portal-Dr-Merced-CA-95340/19158426_zpid/,https://www.zillow.com/merced-ca-95340/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.44858701170459%2C%22south%22%3A37.28405065500537%2C%22east%22%3A-120.28223936938477%2C%22west%22%3A-120.54419463061524%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98121%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095340%22%7D,,,,,,,,,,,,,,,
