zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype,Description,Home Insights
19179779,FOR_SALE,House for sale,80 days,559000,2850,196,556700,195,1984,8001,sqft,3,3,"1208 Paseo Verde Dr, Merced, CA 95348",1208 Paseo Verde Dr,Merced,CA,95348,37.325047,-120.49111,Realty Executives Of Northern California,false,,,https://photos.zillowstatic.com/fp/16184c2bda4c4328dca3d68adae51bb8-p_e.jpg,https://www.zillow.com/homedetails/1208-Paseo-Verde-Dr-Merced-CA-95348/19179779_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
97369685,FOR_SALE,House for sale,115 days,507000,1929,263,506800,263,2356,7104,sqft,3,2,"4985 Webber Ct, Merced, CA 95348",4985 Webber Ct,Merced,CA,95348,37.36025,-120.4717,Keller Williams Property Team,false,,,https://photos.zillowstatic.com/fp/8b8a7a5a0efabee63332fbe5f3bbe414-p_e.jpg,https://www.zillow.com/homedetails/4985-Webber-Ct-Merced-CA-95348/97369685_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
402470620,FOR_SALE,New construction,135 days,504832,1854,272,,,,5427,sqft,3,2,"822 Benina Ct, Merced, CA 95348",822 Benina Ct,Merced,CA,95348,37.35557,-120.48363,"Advanced Market Realty, Inc",false,,,https://photos.zillowstatic.com/fp/e4391404644178c4dccb06fc09ae44d1-p_e.jpg,https://www.zillow.com/homedetails/822-Benina-Ct-Merced-CA-95348/402470620_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
97400896,FOR_SALE,House for sale,73 days,499999,1898,263,499000,263,2296,6940,sqft,3,2,"126 Sproul Ct, Merced, CA 95348",126 Sproul Ct,Merced,CA,95348,37.35051,-120.46959,Century 21 Select Real Estate,false,,,https://photos.zillowstatic.com/fp/cf260e5f8789b65c646a117f4e2d7a1f-p_e.jpg,https://www.zillow.com/homedetails/126-Sproul-Ct-Merced-CA-95348/97400896_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
2052913430,FOR_SALE,New construction,5 days,495900,1620,306,,,2338,,,3,2,"The Cascade Plan, Bellevue Ranch","The Cascade Plan, Bellevue Ranch",Merced,CA,95348,37.349228,-120.48045,,false,,,https://photos.zillowstatic.com/fp/541f95dd4f2bb19a0d2dad35900f1fbb-p_e.jpg,https://www.zillow.com/community/bellevue-ranch/2052913430_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
19181813,FOR_SALE,House for sale,166 days,489900,1649,297,,,2001,10171,sqft,3,2,"604 Rensselaer Ct, Merced, CA 95348",604 Rensselaer Ct,Merced,CA,95348,37.333256,-120.47864,Homenet Realty,false,,,https://photos.zillowstatic.com/fp/deb81baae1ba351c72856f04cc4a6a98-p_e.jpg,https://www.zillow.com/homedetails/604-Rensselaer-Ct-Merced-CA-95348/19181813_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
97401706,FOR_SALE,House for sale,13 days,485000,1616,300,483100,299,2253,4882,sqft,3,2,"1470 Dynes St, Merced, CA 95348",1470 Dynes St,Merced,CA,95348,37.337162,-120.500694,Keller Williams Elite,false,,,https://photos.zillowstatic.com/fp/4f6281cca2cd47d76d49e2e9e9a10995-p_e.jpg,https://www.zillow.com/homedetails/1470-Dynes-St-Merced-CA-95348/97401706_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
352292529,FOR_SALE,New construction,177 days,481665,1620,297,,,,4621,sqft,3,2,"4665 Irma Dr, Merced, CA 95348",4665 Irma Dr,Merced,CA,95348,37.355885,-120.48292,"Advanced Market Realty, Inc",false,,,https://photos.zillowstatic.com/fp/7bff51572f842802b9920a14e5a8831f-p_e.jpg,https://www.zillow.com/homedetails/4665-Irma-Dr-Merced-CA-95348/352292529_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
2052913433,FOR_SALE,New construction,62 days,479900,1435,334,479800,334,2244,,,3,2,"The Rainier Plan, Bellevue Ranch","The Rainier Plan, Bellevue Ranch",Merced,CA,95348,37.349228,-120.48045,,false,,,https://photos.zillowstatic.com/fp/6298f832728ba59a4d0588366b93fd9a-p_e.jpg,https://www.zillow.com/community/bellevue-ranch/2052913433_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
352485835,FOR_SALE,New construction,172 days,475735,1620,294,,,,5161,sqft,3,2,"804 Benina Ct, Merced, CA 95348",804 Benina Ct,Merced,CA,95348,37.355686,-120.483315,"Advanced Market Realty, Inc",false,,,https://photos.zillowstatic.com/fp/3b86aa6c2947f10e53e23ab6b6796866-p_e.jpg,https://www.zillow.com/homedetails/804-Benina-Ct-Merced-CA-95348/352485835_zpid/,https://www.zillow.com/merced-ca-95348/luxury-homes/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A37.57347789005308%2C%22south%22%3A37.24459335095822%2C%22east%22%3A-120.24128373876955%2C%22west%22%3A-120.76519426123049%7D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priced%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3A3%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A98129%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%7D%2C%22usersSearchTerm%22%3A%22Merced%20CA%2095348%22%7D,,,,,,,,,,,,,,,
